Tempo relativo (ms) , Temperatura (C), Umidita (%), Pressione (hPa)
Sensore non trovato a 0x76! Provo 0x77...
ERRORE: Sensore non trovato. Controlla i cavi.
BME280 Test Alta Velocità
Sensore non trovato a 0x76! Provo 0x77...
ERRORE: Sensore non trovato. Controlla i cavi.
BME280 Test Alta Velocità
Sensore non trovato a 0x76! Provo 0x77...
ERRORE: Sensore non trovato. Controlla i cavi.
1729246 ,    286.13 K ,    69.0 % ,    96.145 kPa
1730252 ,    286.16 K ,    69.1 % ,    96.145 kPa
1731259 ,    286.10 K ,    69.0 % ,    96.144 kPa
1732265 ,    286.10 K ,    69.2 % ,    96.146 kPa
1733272 ,    286.17 K ,    69.3 % ,    96.144 kPa
1734279 ,    286.13 K ,    69.2 % ,    96.146 kPa
1735285 ,    286.13 K ,    69.4 % ,    96.144 kPa
1736292 ,    286.20 K ,    69.4 % ,    96.144 kPa
1737297 ,    286.20 K ,    69.3 % ,    96.144 kPa
1738304 ,    286.20 K ,    69.4 % ,    96.142 kPa
1739311 ,    286.20 K ,    69.4 % ,    96.146 kPa
1740317 ,    286.17 K ,    69.3 % ,    96.146 kPa
1741324 ,    286.10 K ,    69.4 % ,    96.146 kPa
1742330 ,    286.02 K ,    69.5 % ,    96.147 kPa
1743337 ,    286.02 K ,    69.7 % ,    96.143 kPa
1744344 ,    286.03 K ,    69.8 % ,    96.145 kPa
1745350 ,    286.10 K ,    69.9 % ,    96.148 kPa
1746357 ,    286.12 K ,    69.9 % ,    96.146 kPa
1747362 ,    286.11 K ,    69.9 % ,    96.148 kPa
1748369 ,    286.13 K ,    70.1 % ,    96.145 kPa
1749376 ,    286.21 K ,    70.1 % ,    96.141 kPa
1750382 ,    286.22 K ,    70.0 % ,    96.140 kPa
1751389 ,    286.20 K ,    69.9 % ,    96.145 kPa
1752395 ,    286.20 K ,    70.0 % ,    96.143 kPa
1753402 ,    286.19 K ,    70.0 % ,    96.145 kPa
1754408 ,    286.22 K ,    70.0 % ,    96.143 kPa
1755415 ,    286.35 K ,    70.0 % ,    96.143 kPa
1756422 ,    286.33 K ,    69.8 % ,    96.145 kPa
1757427 ,    286.25 K ,    69.8 % ,    96.140 kPa
1758434 ,    286.33 K ,    69.9 % ,    96.141 kPa
1759440 ,    286.40 K ,    69.8 % ,    96.141 kPa
1760447 ,    286.44 K ,    69.8 % ,    96.144 kPa
1761454 ,    286.40 K ,    69.7 % ,    96.144 kPa
1762460 ,    286.41 K ,    69.6 % ,    96.143 kPa
1763467 ,    286.42 K ,    69.6 % ,    96.142 kPa
1764473 ,    286.41 K ,    69.5 % ,    96.141 kPa
1765480 ,    286.40 K ,    69.6 % ,    96.142 kPa
1766487 ,    286.42 K ,    69.5 % ,    96.143 kPa
1767492 ,    286.41 K ,    69.5 % ,    96.142 kPa
1768499 ,    286.44 K ,    69.5 % ,    96.142 kPa
1769505 ,    286.49 K ,    69.5 % ,    96.143 kPa
1770512 ,    286.49 K ,    69.5 % ,    96.142 kPa
1771518 ,    286.51 K ,    69.5 % ,    96.139 kPa
1772525 ,    286.54 K ,    69.4 % ,    96.140 kPa
1773532 ,    286.52 K ,    69.2 % ,    96.140 kPa
1774538 ,    286.51 K ,    69.3 % ,    96.144 kPa
1775545 ,    286.50 K ,    69.2 % ,    96.141 kPa
1776551 ,    286.45 K ,    69.2 % ,    96.139 kPa
1777557 ,    286.50 K ,    69.3 % ,    96.139 kPa
1778564 ,    286.56 K ,    69.2 % ,    96.142 kPa
1779570 ,    286.54 K ,    69.1 % ,    96.140 kPa
1780577 ,    286.55 K ,    69.1 % ,    96.138 kPa
1781583 ,    286.62 K ,    69.2 % ,    96.141 kPa
1782590 ,    286.66 K ,    69.1 % ,    96.139 kPa
1783597 ,    286.62 K ,    68.9 % ,    96.140 kPa
1784603 ,    286.59 K ,    69.0 % ,    96.142 kPa
1785610 ,    286.60 K ,    69.0 % ,    96.145 kPa
1786616 ,    286.63 K ,    69.0 % ,    96.145 kPa
1787622 ,    286.62 K ,    69.0 % ,    96.142 kPa
1788628 ,    286.69 K ,    69.3 % ,    96.147 kPa
1789635 ,    286.74 K ,    69.5 % ,    96.139 kPa
1790642 ,    286.84 K ,    69.7 % ,    96.139 kPa
1791648 ,    286.92 K ,    69.8 % ,    96.140 kPa
1792655 ,    286.94 K ,    69.8 % ,    96.140 kPa
1793661 ,    286.96 K ,    69.9 % ,    96.144 kPa
1794668 ,    286.95 K ,    69.9 % ,    96.141 kPa
1795675 ,    286.90 K ,    69.7 % ,    96.144 kPa
1796681 ,    286.90 K ,    69.7 % ,    96.141 kPa
1797688 ,    286.89 K ,    69.5 % ,    96.143 kPa
1798693 ,    286.87 K ,    69.2 % ,    96.146 kPa
1799700 ,    286.85 K ,    69.0 % ,    96.140 kPa
1800707 ,    286.85 K ,    68.8 % ,    96.142 kPa
1801713 ,    286.83 K ,    68.7 % ,    96.139 kPa
1802720 ,    286.80 K ,    68.7 % ,    96.143 kPa
1803726 ,    286.86 K ,    68.6 % ,    96.141 kPa
1804733 ,    286.89 K ,    68.5 % ,    96.140 kPa
1805740 ,    286.91 K ,    68.4 % ,    96.142 kPa
1806746 ,    286.93 K ,    68.3 % ,    96.140 kPa
1807753 ,    286.94 K ,    68.3 % ,    96.140 kPa
1808758 ,    286.95 K ,    68.1 % ,    96.140 kPa
1809765 ,    286.97 K ,    68.0 % ,    96.140 kPa
1810771 ,    286.98 K ,    68.0 % ,    96.142 kPa
1811778 ,    286.99 K ,    68.0 % ,    96.139 kPa
1812785 ,    287.01 K ,    67.9 % ,    96.141 kPa
1813791 ,    287.01 K ,    67.8 % ,    96.141 kPa
1814798 ,    287.04 K ,    67.7 % ,    96.141 kPa
1815804 ,    287.10 K ,    67.7 % ,    96.139 kPa
1816811 ,    287.09 K ,    67.6 % ,    96.140 kPa
1817817 ,    287.16 K ,    67.6 % ,    96.139 kPa
1818823 ,    287.17 K ,    67.4 % ,    96.140 kPa
1819830 ,    287.23 K ,    67.4 % ,    96.142 kPa
1820836 ,    287.22 K ,    67.1 % ,    96.140 kPa
1821843 ,    287.16 K ,    67.1 % ,    96.140 kPa
1822850 ,    287.16 K ,    67.1 % ,    96.140 kPa
1823856 ,    287.25 K ,    67.0 % ,    96.140 kPa
1824863 ,    287.22 K ,    67.0 % ,    96.140 kPa
1825869 ,    287.26 K ,    66.9 % ,    96.144 kPa
1826876 ,    287.29 K ,    66.9 % ,    96.143 kPa
1827881 ,    287.28 K ,    66.7 % ,    96.142 kPa
1828888 ,    287.22 K ,    66.6 % ,    96.140 kPa
1829895 ,    287.21 K ,    66.6 % ,    96.143 kPa
1830901 ,    287.18 K ,    66.5 % ,    96.143 kPa
1831908 ,    287.15 K ,    66.5 % ,    96.142 kPa
1832914 ,    287.12 K ,    66.5 % ,    96.141 kPa
1833921 ,    287.07 K ,    66.5 % ,    96.141 kPa
1834928 ,    287.05 K ,    66.5 % ,    96.142 kPa
1835934 ,    287.05 K ,    66.5 % ,    96.141 kPa
1836941 ,    287.03 K ,    66.5 % ,    96.142 kPa
1837947 ,    287.01 K ,    66.6 % ,    96.141 kPa
1838953 ,    286.88 K ,    66.5 % ,    96.139 kPa
1839960 ,    286.83 K ,    66.6 % ,    96.139 kPa
1840966 ,    286.82 K ,    66.7 % ,    96.138 kPa
1841973 ,    286.79 K ,    66.7 % ,    96.139 kPa
1842979 ,    286.74 K ,    66.8 % ,    96.138 kPa
1843986 ,    286.72 K ,    67.0 % ,    96.142 kPa
1844993 ,    286.69 K ,    67.1 % ,    96.141 kPa
1845999 ,    286.67 K ,    67.2 % ,    96.137 kPa
1847006 ,    286.64 K ,    67.3 % ,    96.137 kPa
1848012 ,    286.64 K ,    67.3 % ,    96.135 kPa
1849018 ,    286.68 K ,    67.5 % ,    96.138 kPa
1850024 ,    286.68 K ,    67.5 % ,    96.140 kPa
1851031 ,    286.71 K ,    67.5 % ,    96.141 kPa
1852038 ,    286.72 K ,    67.5 % ,    96.138 kPa
1853044 ,    286.66 K ,    67.5 % ,    96.139 kPa
1854051 ,    286.63 K ,    67.5 % ,    96.134 kPa
1855057 ,    286.62 K ,    67.6 % ,    96.138 kPa
1856064 ,    286.59 K ,    67.7 % ,    96.139 kPa
1857071 ,    286.57 K ,    67.7 % ,    96.140 kPa
1858077 ,    286.57 K ,    67.8 % ,    96.141 kPa
1859083 ,    286.55 K ,    67.8 % ,    96.137 kPa
1860089 ,    286.62 K ,    68.0 % ,    96.137 kPa
1861096 ,    286.69 K ,    68.0 % ,    96.136 kPa
1862103 ,    286.69 K ,    67.9 % ,    96.136 kPa
1863109 ,    286.65 K ,    67.8 % ,    96.136 kPa
1864116 ,    286.64 K ,    67.9 % ,    96.137 kPa
1865122 ,    286.62 K ,    67.9 % ,    96.140 kPa
1866129 ,    286.58 K ,    67.9 % ,    96.135 kPa
1867136 ,    286.62 K ,    67.9 % ,    96.135 kPa
1868142 ,    286.56 K ,    67.9 % ,    96.138 kPa
1869148 ,    286.53 K ,    68.0 % ,    96.141 kPa
1870154 ,    286.53 K ,    68.0 % ,    96.135 kPa
1871161 ,    286.50 K ,    68.1 % ,    96.139 kPa
1872167 ,    286.44 K ,    68.1 % ,    96.136 kPa
1873174 ,    286.40 K ,    68.2 % ,    96.138 kPa
1874181 ,    286.35 K ,    68.3 % ,    96.138 kPa
1875187 ,    286.28 K ,    68.5 % ,    96.136 kPa
1876194 ,    286.32 K ,    68.6 % ,    96.135 kPa
1877200 ,    286.31 K ,    68.7 % ,    96.138 kPa
1878207 ,    286.32 K ,    68.7 % ,    96.138 kPa
1879213 ,    286.30 K ,    68.8 % ,    96.135 kPa
1880219 ,    286.36 K ,    68.8 % ,    96.137 kPa
1881226 ,    286.43 K ,    68.9 % ,    96.135 kPa
1882232 ,    286.43 K ,    68.8 % ,    96.136 kPa
1883239 ,    286.45 K ,    68.8 % ,    96.140 kPa
1884246 ,    286.43 K ,    68.8 % ,    96.137 kPa
1885252 ,    286.45 K ,    68.8 % ,    96.136 kPa
1886259 ,    286.43 K ,    68.8 % ,    96.134 kPa
1887265 ,    286.41 K ,    68.9 % ,    96.138 kPa
1888272 ,    286.42 K ,    68.9 % ,    96.138 kPa
1889277 ,    286.43 K ,    69.0 % ,    96.135 kPa
1890284 ,    286.50 K ,    69.1 % ,    96.136 kPa
1891291 ,    286.54 K ,    69.0 % ,    96.137 kPa
1892297 ,    286.50 K ,    68.9 % ,    96.140 kPa
1893304 ,    286.39 K ,    68.9 % ,    96.137 kPa
1894310 ,    286.33 K ,    68.9 % ,    96.137 kPa
1895317 ,    286.24 K ,    69.0 % ,    96.136 kPa
1896324 ,    286.15 K ,    69.1 % ,    96.140 kPa
1897330 ,    286.11 K ,    69.2 % ,    96.140 kPa
1898337 ,    286.08 K ,    69.4 % ,    96.139 kPa
1899342 ,    286.07 K ,    69.4 % ,    96.138 kPa
1900349 ,    286.04 K ,    69.7 % ,    96.136 kPa
1901356 ,    286.07 K ,    69.9 % ,    96.138 kPa
1902362 ,    286.09 K ,    69.9 % ,    96.140 kPa
1903369 ,    286.09 K ,    70.0 % ,    96.135 kPa
1904375 ,    286.11 K ,    70.0 % ,    96.137 kPa
1905382 ,    286.11 K ,    70.1 % ,    96.140 kPa
1906388 ,    286.12 K ,    70.1 % ,    96.139 kPa
1907395 ,    286.12 K ,    70.2 % ,    96.140 kPa
1908401 ,    286.14 K ,    70.3 % ,    96.141 kPa
1909407 ,    286.16 K ,    70.3 % ,    96.136 kPa
1910414 ,    286.18 K ,    70.3 % ,    96.137 kPa
1911420 ,    286.23 K ,    70.3 % ,    96.138 kPa
1912427 ,    286.25 K ,    70.3 % ,    96.138 kPa
1913434 ,    286.29 K ,    70.3 % ,    96.135 kPa
1914440 ,    286.35 K ,    70.3 % ,    96.138 kPa
1915447 ,    286.50 K ,    70.2 % ,    96.137 kPa
1916453 ,    286.53 K ,    70.1 % ,    96.135 kPa
1917460 ,    286.53 K ,    70.0 % ,    96.136 kPa
1918467 ,    286.55 K ,    69.9 % ,    96.136 kPa
1919472 ,    286.51 K ,    69.8 % ,    96.135 kPa
1920479 ,    286.50 K ,    69.8 % ,    96.134 kPa
1921485 ,    286.59 K ,    69.7 % ,    96.137 kPa
1922492 ,    286.56 K ,    69.6 % ,    96.137 kPa
1923499 ,    286.57 K ,    69.5 % ,    96.136 kPa
1924505 ,    286.58 K ,    69.5 % ,    96.137 kPa
1925512 ,    286.56 K ,    69.5 % ,    96.137 kPa
1926518 ,    286.69 K ,    69.5 % ,    96.134 kPa
1927525 ,    286.71 K ,    69.4 % ,    96.136 kPa
1928531 ,    286.70 K ,    69.2 % ,    96.136 kPa
1929537 ,    286.65 K ,    69.2 % ,    96.133 kPa
1930544 ,    286.68 K ,    69.2 % ,    96.134 kPa
1931550 ,    286.66 K ,    69.0 % ,    96.133 kPa
1932557 ,    286.62 K ,    68.9 % ,    96.135 kPa
1933563 ,    286.61 K ,    69.0 % ,    96.135 kPa
1934570 ,    286.63 K ,    69.0 % ,    96.133 kPa
1935577 ,    286.65 K ,    69.0 % ,    96.136 kPa
1936583 ,    286.62 K ,    68.8 % ,    96.132 kPa
1937590 ,    286.61 K ,    68.9 % ,    96.137 kPa
1938596 ,    286.59 K ,    68.8 % ,    96.133 kPa
1939602 ,    286.53 K ,    68.9 % ,    96.135 kPa
1940609 ,    286.55 K ,    68.9 % ,    96.137 kPa
1941615 ,    286.55 K ,    68.9 % ,    96.137 kPa
1942622 ,    286.56 K ,    68.9 % ,    96.134 kPa
1943628 ,    286.59 K ,    68.9 % ,    96.141 kPa
1944635 ,    286.63 K ,    68.9 % ,    96.135 kPa
1945641 ,    286.64 K ,    68.9 % ,    96.140 kPa
1946648 ,    286.69 K ,    68.8 % ,    96.134 kPa
1947655 ,    286.67 K ,    68.7 % ,    96.135 kPa
1948661 ,    286.70 K ,    68.7 % ,    96.138 kPa
1949667 ,    286.73 K ,    68.7 % ,    96.135 kPa
1950673 ,    286.72 K ,    68.7 % ,    96.136 kPa
1951680 ,    286.76 K ,    68.6 % ,    96.136 kPa
1952687 ,    286.74 K ,    68.5 % ,    96.135 kPa
1953693 ,    286.72 K ,    68.4 % ,    96.134 kPa
1954700 ,    286.72 K ,    68.5 % ,    96.135 kPa
1955706 ,    286.70 K ,    68.4 % ,    96.137 kPa
1956713 ,    286.67 K ,    68.3 % ,    96.136 kPa
1957720 ,    286.63 K ,    68.4 % ,    96.133 kPa
1958726 ,    286.59 K ,    68.4 % ,    96.134 kPa
1959733 ,    286.58 K ,    68.5 % ,    96.137 kPa
1960738 ,    286.60 K ,    68.5 % ,    96.137 kPa
1961745 ,    286.56 K ,    68.5 % ,    96.138 kPa
1962752 ,    286.44 K ,    68.6 % ,    96.138 kPa
1963758 ,    286.40 K ,    68.7 % ,    96.134 kPa
1964765 ,    286.39 K ,    68.7 % ,    96.137 kPa
1965771 ,    286.40 K ,    68.8 % ,    96.138 kPa
1966778 ,    286.44 K ,    68.9 % ,    96.138 kPa
1967784 ,    286.54 K ,    69.0 % ,    96.135 kPa
1968791 ,    286.63 K ,    69.0 % ,    96.136 kPa
1969797 ,    286.71 K ,    68.9 % ,    96.137 kPa
1970803 ,    286.72 K ,    68.9 % ,    96.136 kPa
1971810 ,    286.68 K ,    68.7 % ,    96.135 kPa
1972816 ,    286.67 K ,    68.7 % ,    96.135 kPa
1973823 ,    286.69 K ,    68.7 % ,    96.139 kPa
1974830 ,    286.69 K ,    68.6 % ,    96.138 kPa
1975836 ,    286.74 K ,    68.6 % ,    96.138 kPa
1976843 ,    286.73 K ,    68.5 % ,    96.136 kPa
1977849 ,    286.77 K ,    68.5 % ,    96.134 kPa
1978856 ,    286.87 K ,    68.5 % ,    96.136 kPa
1979863 ,    286.98 K ,    68.4 % ,    96.139 kPa
1980868 ,    287.01 K ,    68.3 % ,    96.136 kPa
1981875 ,    287.03 K ,    68.2 % ,    96.134 kPa
1982881 ,    287.07 K ,    67.9 % ,    96.142 kPa
1983888 ,    287.07 K ,    67.8 % ,    96.139 kPa
1984894 ,    287.03 K ,    67.7 % ,    96.140 kPa
1985901 ,    286.97 K ,    67.7 % ,    96.141 kPa
1986908 ,    286.92 K ,    67.6 % ,    96.138 kPa
1987914 ,    286.95 K ,    67.6 % ,    96.139 kPa
1988921 ,    287.00 K ,    67.6 % ,    96.137 kPa
1989927 ,    286.94 K ,    67.6 % ,    96.138 kPa
1990933 ,    287.02 K ,    67.6 % ,    96.137 kPa
1991940 ,    286.93 K ,    67.4 % ,    96.141 kPa
1992946 ,    286.72 K ,    67.4 % ,    96.137 kPa
1993953 ,    286.77 K ,    67.6 % ,    96.140 kPa
1994959 ,    286.79 K ,    67.6 % ,    96.136 kPa
1995966 ,    286.81 K ,    67.7 % ,    96.135 kPa
1996973 ,    286.86 K ,    67.7 % ,    96.140 kPa
1997979 ,    286.87 K ,    67.6 % ,    96.135 kPa
1998986 ,    286.77 K ,    67.4 % ,    96.140 kPa
1999992 ,    286.63 K ,    67.5 % ,    96.139 kPa
2000998 ,    286.59 K ,    67.7 % ,    96.139 kPa
2002004 ,    286.61 K ,    67.7 % ,    96.138 kPa
2003011 ,    286.52 K ,    67.8 % ,    96.141 kPa
2004018 ,    286.48 K ,    68.0 % ,    96.142 kPa
2005024 ,    286.41 K ,    68.1 % ,    96.139 kPa
2006031 ,    286.38 K ,    68.2 % ,    96.137 kPa
2007037 ,    286.37 K ,    68.3 % ,    96.138 kPa
2008044 ,    286.36 K ,    68.4 % ,    96.140 kPa
2009051 ,    286.34 K ,    68.5 % ,    96.139 kPa
2010057 ,    286.34 K ,    68.7 % ,    96.137 kPa
2011063 ,    286.39 K ,    68.7 % ,    96.137 kPa
2012069 ,    286.38 K ,    68.8 % ,    96.138 kPa
2013076 ,    286.32 K ,    68.7 % ,    96.139 kPa
2014083 ,    286.27 K ,    68.8 % ,    96.139 kPa
2015089 ,    286.24 K ,    68.9 % ,    96.137 kPa
2016096 ,    286.24 K ,    69.1 % ,    96.138 kPa
2017102 ,    286.31 K ,    69.1 % ,    96.137 kPa
2018109 ,    286.25 K ,    69.1 % ,    96.139 kPa
2019116 ,    286.23 K ,    69.2 % ,    96.138 kPa
2020122 ,    286.25 K ,    69.3 % ,    96.140 kPa
2021128 ,    286.25 K ,    69.3 % ,    96.136 kPa
2022134 ,    286.26 K ,    69.4 % ,    96.139 kPa
2023141 ,    286.27 K ,    69.4 % ,    96.140 kPa
2024147 ,    286.26 K ,    69.4 % ,    96.138 kPa
2025154 ,    286.27 K ,    69.5 % ,    96.138 kPa
2026161 ,    286.25 K ,    69.5 % ,    96.138 kPa
2027167 ,    286.22 K ,    69.5 % ,    96.139 kPa
2028174 ,    286.18 K ,    69.6 % ,    96.138 kPa
2029180 ,    286.17 K ,    69.7 % ,    96.140 kPa
2030187 ,    286.16 K ,    69.8 % ,    96.143 kPa
2031193 ,    286.13 K ,    69.8 % ,    96.141 kPa
2032199 ,    286.15 K ,    70.0 % ,    96.139 kPa
2033206 ,    286.17 K ,    70.0 % ,    96.142 kPa
2034212 ,    286.13 K ,    70.0 % ,    96.142 kPa
2035219 ,    286.12 K ,    70.1 % ,    96.143 kPa
2036226 ,    286.13 K ,    70.2 % ,    96.142 kPa
2037232 ,    286.15 K ,    70.3 % ,    96.140 kPa
2038239 ,    286.21 K ,    70.4 % ,    96.138 kPa
2039245 ,    286.24 K ,    70.4 % ,    96.140 kPa
2040252 ,    286.26 K ,    70.3 % ,    96.138 kPa
2041257 ,    286.28 K ,    70.3 % ,    96.136 kPa
2042264 ,    286.29 K ,    70.3 % ,    96.136 kPa
2043271 ,    286.39 K ,    70.3 % ,    96.139 kPa
2044277 ,    286.40 K ,    70.2 % ,    96.140 kPa
2045284 ,    286.44 K ,    70.2 % ,    96.139 kPa
2046290 ,    286.48 K ,    70.2 % ,    96.137 kPa
2047297 ,    286.53 K ,    70.1 % ,    96.138 kPa
2048304 ,    286.51 K ,    69.9 % ,    96.138 kPa
2049310 ,    286.48 K ,    69.8 % ,    96.139 kPa
2050317 ,    286.44 K ,    69.8 % ,    96.139 kPa
2051322 ,    286.40 K ,    69.7 % ,    96.139 kPa
2052329 ,    286.38 K ,    69.7 % ,    96.137 kPa
2053336 ,    286.34 K ,    69.8 % ,    96.138 kPa
2054342 ,    286.33 K ,    69.8 % ,    96.138 kPa
2055349 ,    286.32 K ,    69.8 % ,    96.137 kPa
2056355 ,    286.33 K ,    69.8 % ,    96.140 kPa
2057362 ,    286.30 K ,    69.8 % ,    96.137 kPa
2058369 ,    286.29 K ,    69.8 % ,    96.137 kPa
2059375 ,    286.26 K ,    69.9 % ,    96.138 kPa
2060382 ,    286.21 K ,    69.9 % ,    96.138 kPa
2061387 ,    286.15 K ,    69.9 % ,    96.139 kPa
2062394 ,    286.14 K ,    70.1 % ,    96.142 kPa
2063400 ,    286.09 K ,    70.1 % ,    96.139 kPa
2064407 ,    286.03 K ,    70.2 % ,    96.138 kPa
2065414 ,    285.99 K ,    70.3 % ,    96.139 kPa
2066420 ,    285.96 K ,    70.4 % ,    96.144 kPa
2067427 ,    285.92 K ,    70.4 % ,    96.139 kPa
2068433 ,    285.90 K ,    70.6 % ,    96.143 kPa
2069440 ,    285.90 K ,    70.7 % ,    96.139 kPa
2070446 ,    285.90 K ,    70.8 % ,    96.139 kPa
2071452 ,    285.91 K ,    70.9 % ,    96.143 kPa
2072459 ,    285.93 K ,    71.0 % ,    96.140 kPa
2073465 ,    285.95 K ,    71.1 % ,    96.140 kPa
2074472 ,    285.94 K ,    71.2 % ,    96.142 kPa
2075479 ,    285.96 K ,    71.1 % ,    96.139 kPa
2076485 ,    285.96 K ,    71.2 % ,    96.139 kPa
2077492 ,    285.97 K ,    71.3 % ,    96.142 kPa
2078498 ,    286.00 K ,    71.2 % ,    96.137 kPa
2079505 ,    285.99 K ,    71.2 % ,    96.142 kPa
2080510 ,    285.98 K ,    71.3 % ,    96.141 kPa
2081517 ,    285.97 K ,    71.3 % ,    96.142 kPa
2082524 ,    285.97 K ,    71.3 % ,    96.142 kPa
2083530 ,    285.98 K ,    71.3 % ,    96.141 kPa
2084537 ,    285.98 K ,    71.3 % ,    96.142 kPa
2085543 ,    285.98 K ,    71.3 % ,    96.141 kPa
2086550 ,    285.95 K ,    71.3 % ,    96.140 kPa
2087557 ,    285.95 K ,    71.5 % ,    96.139 kPa
2088563 ,    286.07 K ,    71.5 % ,    96.143 kPa
2089569 ,    286.03 K ,    71.5 % ,    96.143 kPa
2090575 ,    286.07 K ,    71.5 % ,    96.142 kPa
2091582 ,    286.06 K ,    71.4 % ,    96.143 kPa
2092589 ,    286.04 K ,    71.4 % ,    96.143 kPa
2093595 ,    286.00 K ,    71.4 % ,    96.142 kPa
2094602 ,    286.06 K ,    71.4 % ,    96.141 kPa
2095608 ,    286.03 K ,    71.4 % ,    96.143 kPa
2096615 ,    286.07 K ,    71.5 % ,    96.144 kPa
2097622 ,    286.12 K ,    71.5 % ,    96.142 kPa
2098628 ,    286.14 K ,    71.4 % ,    96.142 kPa
2099634 ,    286.10 K ,    71.4 % ,    96.143 kPa
2100640 ,    286.12 K ,    71.4 % ,    96.143 kPa
2101647 ,    286.08 K ,    71.4 % ,    96.142 kPa
2102653 ,    286.07 K ,    71.4 % ,    96.142 kPa
2103660 ,    286.04 K ,    71.4 % ,    96.140 kPa
2104667 ,    286.04 K ,    71.4 % ,    96.143 kPa
2105673 ,    286.04 K ,    71.4 % ,    96.140 kPa
2106680 ,    286.03 K ,    71.5 % ,    96.143 kPa
2107686 ,    286.07 K ,    71.5 % ,    96.140 kPa
2108693 ,    286.11 K ,    71.5 % ,    96.143 kPa
2109699 ,    286.15 K ,    71.5 % ,    96.141 kPa
2110705 ,    286.17 K ,    71.5 % ,    96.140 kPa
2111712 ,    286.17 K ,    71.5 % ,    96.138 kPa
2112718 ,    286.18 K ,    71.5 % ,    96.139 kPa
2113725 ,    286.21 K ,    71.6 % ,    96.139 kPa
2114732 ,    286.27 K ,    71.7 % ,    96.140 kPa
2115738 ,    286.35 K ,    71.8 % ,    96.139 kPa
2116745 ,    286.42 K ,    71.8 % ,    96.137 kPa
2117751 ,    286.41 K ,    71.6 % ,    96.137 kPa
2118758 ,    286.40 K ,    71.6 % ,    96.136 kPa
2119763 ,    286.43 K ,    71.5 % ,    96.137 kPa
2120770 ,    286.55 K ,    71.7 % ,    96.136 kPa
2121777 ,    286.58 K ,    71.6 % ,    96.137 kPa
2122783 ,    286.62 K ,    71.5 % ,    96.141 kPa
2123790 ,    286.61 K ,    71.2 % ,    96.140 kPa
2124796 ,    286.63 K ,    71.2 % ,    96.142 kPa
2125803 ,    286.69 K ,    71.0 % ,    96.138 kPa
2126810 ,    286.68 K ,    70.9 % ,    96.139 kPa
2127816 ,    286.70 K ,    70.7 % ,    96.139 kPa
2128823 ,    286.68 K ,    70.5 % ,    96.140 kPa
2129828 ,    286.70 K ,    70.5 % ,    96.140 kPa
2130835 ,    286.76 K ,    70.3 % ,    96.137 kPa
2131842 ,    286.73 K ,    70.2 % ,    96.137 kPa
2132848 ,    286.71 K ,    70.0 % ,    96.137 kPa
2133855 ,    286.68 K ,    70.0 % ,    96.139 kPa
2134861 ,    286.71 K ,    70.0 % ,    96.139 kPa
2135868 ,    286.71 K ,    69.8 % ,    96.143 kPa
2136875 ,    286.71 K ,    69.8 % ,    96.140 kPa
2137881 ,    286.72 K ,    69.8 % ,    96.140 kPa
2138888 ,    286.75 K ,    69.6 % ,    96.140 kPa
2139893 ,    286.70 K ,    69.6 % ,    96.139 kPa
2140900 ,    286.62 K ,    69.5 % ,    96.142 kPa
2141906 ,    286.57 K ,    69.5 % ,    96.142 kPa
2142913 ,    286.52 K ,    69.6 % ,    96.144 kPa
2143920 ,    286.48 K ,    69.6 % ,    96.141 kPa
2144926 ,    286.44 K ,    69.7 % ,    96.139 kPa
2145933 ,    286.48 K ,    69.7 % ,    96.138 kPa
2146939 ,    286.47 K ,    69.7 % ,    96.139 kPa
2147946 ,    286.49 K ,    69.8 % ,    96.140 kPa
2148953 ,    286.47 K ,    69.9 % ,    96.140 kPa
2149958 ,    286.44 K ,    69.7 % ,    96.142 kPa
2150965 ,    286.41 K ,    69.8 % ,    96.139 kPa
2151971 ,    286.38 K ,    69.8 % ,    96.140 kPa
2152978 ,    286.40 K ,    69.9 % ,    96.141 kPa
2153985 ,    286.40 K ,    69.9 % ,    96.142 kPa
2154991 ,    286.42 K ,    69.9 % ,    96.140 kPa
2155998 ,    286.44 K ,    70.0 % ,    96.139 kPa
2157004 ,    286.43 K ,    69.9 % ,    96.139 kPa
2158011 ,    286.41 K ,    70.0 % ,    96.138 kPa
2159016 ,    286.43 K ,    70.0 % ,    96.140 kPa
2160023 ,    286.44 K ,    70.0 % ,    96.143 kPa
2161030 ,    286.47 K ,    69.9 % ,    96.140 kPa
2162036 ,    286.49 K ,    69.9 % ,    96.142 kPa
2163043 ,    286.49 K ,    69.9 % ,    96.142 kPa
2164049 ,    286.51 K ,    69.9 % ,    96.142 kPa
2165056 ,    286.50 K ,    69.8 % ,    96.143 kPa
2166063 ,    286.49 K ,    69.8 % ,    96.141 kPa
2167069 ,    286.42 K ,    69.8 % ,    96.140 kPa
2168076 ,    286.36 K ,    69.8 % ,    96.136 kPa
2169081 ,    286.34 K ,    69.9 % ,    96.142 kPa
2170088 ,    286.30 K ,    69.9 % ,    96.142 kPa
2171095 ,    286.26 K ,    69.9 % ,    96.142 kPa
2172101 ,    286.23 K ,    70.0 % ,    96.141 kPa
2173108 ,    286.23 K ,    70.1 % ,    96.139 kPa
2174114 ,    286.23 K ,    70.1 % ,    96.141 kPa
2175121 ,    286.22 K ,    70.2 % ,    96.141 kPa
